 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2
275,2.624E-9,500.021,447,562,5.454E-9,489.553,426,557
276,2.624E-9,501.519,439,571,5.454E-9,489.077,428,552
277,2.624E-9,500.690,451,569,5.454E-9,490.444,428,561
278,2.624E-9,499.035,445,572,5.454E-9,489.585,437,552
279,2.624E-9,499.849,449,576,5.454E-9,489.354,435,549
280,2.624E-9,502.250,447,594,5.454E-9,490.496,442,562
281,2.624E-9,501.574,439,556,5.454E-9,490.934,428,561
282,2.624E-9,500.808,447,575,5.454E-9,489.302,438,572
283,2.624E-9,500.479,448,571,5.454E-9,489.892,428,556
284,2.624E-9,500.391,443,560,5.454E-9,489.802,441,557
285,2.624E-9,499.364,438,562,5.454E-9,489.658,428,552
286,2.624E-9,501.525,454,570,5.454E-9,490.304,443,548
287,2.624E-9,500.826,458,555,5.454E-9,490.577,439,559
288,2.624E-9,498.864,450,579,5.454E-9,489.778,434,546
289,2.624E-9,500.008,436,572,5.454E-9,489.750,434,568
290,2.624E-9,501.988,450,597,5.454E-9,489.817,435,583
291,2.624E-9,501.603,452,565,5.454E-9,490.727,439,560
292,2.624E-9,500.630,450,572,5.454E-9,489.983,441,565
293,2.624E-9,500.279,443,584,5.454E-9,490.583,431,563
294,2.624E-9,501.419,458,578,5.454E-9,490.483,434,557
295,2.624E-9,499.628,454,564,5.454E-9,490.102,439,566
296,2.624E-9,499.200,447,567,5.454E-9,490.379,439,564
297,2.624E-9,499.473,434,561,5.454E-9,489.564,432,547
298,2.624E-9,500.041,449,573,5.454E-9,490.809,435,553
299,2.624E-9,500.620,451,559,5.454E-9,489.066,432,563
300,2.624E-9,500.277,440,563,5.454E-9,490.103,437,556
301,2.624E-9,502.002,439,575,5.454E-9,490.969,425,548
302,2.624E-9,500.886,448,586,5.454E-9,490.198,436,553
303,2.624E-9,498.843,449,571,5.454E-9,490.312,435,558
304,2.624E-9,498.942,447,566,5.454E-9,488.859,425,552
305,2.624E-9,501.056,450,588,5.454E-9,489.574,436,568
306,2.624E-9,500.682,453,570,5.454E-9,492.056,439,559
307,2.624E-9,499.244,444,567,5.454E-9,489.571,433,587
308,2.624E-9,500.388,450,574,5.454E-9,489.919,434,556
309,2.624E-9,498.967,454,570,5.454E-9,489.044,434,541
310,2.624E-9,500.103,450,569,5.454E-9,489.696,436,550
311,2.624E-9,500.397,452,561,5.454E-9,489.136,442,557
312,2.624E-9,499.676,447,567,5.454E-9,489.312,435,548
313,2.624E-9,499.882,437,581,5.454E-9,489.898,436,570
314,2.624E-9,500.238,447,562,5.454E-9,488.657,428,553
315,2.624E-9,500.052,441,567,5.454E-9,490.717,436,564
316,2.624E-9,499.663,452,560,5.454E-9,490.085,438,548
317,2.624E-9,499.930,449,567,5.454E-9,489.244,424,559
318,2.624E-9,500.684,442,573,5.454E-9,489.842,437,558
319,2.624E-9,500.917,449,582,5.454E-9,490.471,435,550
320,2.624E-9,500.000,447,579,5.454E-9,490.325,436,552
321,2.624E-9,500.169,444,572,5.454E-9,489.463,437,558
322,2.624E-9,499.262,454,572,5.454E-9,488.694,434,545
323,2.624E-9,499.709,449,563,5.454E-9,488.494,438,554
324,2.624E-9,500.060,438,561,5.454E-9,489.321,444,563
325,2.624E-9,499.227,430,564,5.454E-9,489.167,439,562
326,2.624E-9,502.200,450,576,5.454E-9,489.762,444,551
327,2.624E-9,501.523,440,564,5.454E-9,489.652,445,551
328,2.624E-9,498.419,449,559,5.454E-9,488.928,438,563
329,2.624E-9,500.145,449,576,5.454E-9,489.218,432,564
330,2.624E-9,499.665,441,567,5.454E-9,489.860,440,555
331,2.624E-9,499.529,432,566,5.454E-9,489.350,431,566
332,2.624E-9,499.585,451,566,5.454E-9,490.261,434,554
333,2.624E-9,499.399,448,574,5.454E-9,490.076,432,572
334,2.624E-9,500.405,446,565,5.454E-9,490.025,444,562
335,2.624E-9,499.250,447,564,5.454E-9,487.678,428,553
336,2.624E-9,500.217,448,567,5.454E-9,492.010,443,556
337,2.624E-9,501.267,453,579,5.454E-9,491.037,439,556
338,2.624E-9,499.289,443,570,5.454E-9,489.306,429,567
339,2.624E-9,500.229,443,574,5.454E-9,490.115,430,556
340,2.624E-9,501.434,455,580,5.454E-9,489.303,441,577
341,2.624E-9,499.167,453,566,5.454E-9,488.985,438,545
342,2.624E-9,500.401,449,587,5.454E-9,489.537,442,563
343,2.624E-9,501.620,452,571,5.454E-9,489.802,432,558
344,2.624E-9,498.764,443,574,5.454E-9,490.126,425,561
345,2.624E-9,500.564,442,559,5.454E-9,488.297,433,559
346,2.624E-9,499.512,446,573,5.454E-9,490.059,437,558
347,2.624E-9,498.607,439,628,5.454E-9,489.735,429,566
348,2.624E-9,500.374,451,555,5.454E-9,489.250,426,553
349,2.624E-9,500.490,439,570,5.454E-9,488.036,428,550
350,2.624E-9,500.267,441,562,5.454E-9,489.904,435,544
351,2.624E-9,499.833,446,566,5.454E-9,488.531,439,542
352,2.624E-9,500.025,440,568,5.454E-9,489.256,435,554
353,2.624E-9,501.562,451,558,5.454E-9,489.836,427,544
354,2.624E-9,499.186,438,569,5.454E-9,489.147,429,559
355,2.624E-9,499.357,453,571,5.454E-9,489.688,433,555
356,2.624E-9,499.750,449,582,5.454E-9,489.159,441,549
357,2.624E-9,501.690,444,573,5.454E-9,490.390,430,558
358,2.624E-9,499.446,449,563,5.454E-9,489.023,437,571
359,2.624E-9,500.039,453,580,5.454E-9,489.727,442,562
360,2.624E-9,500.942,437,576,5.454E-9,489.583,437,552
361,2.624E-9,499.308,449,570,5.454E-9,488.575,433,571
362,2.624E-9,499.041,444,568,5.454E-9,490.390,436,553
363,2.624E-9,500.829,452,575,5.454E-9,489.028,429,560
364,2.624E-9,500.498,448,571,5.454E-9,490.683,445,549
365,2.624E-9,499.368,448,565,5.454E-9,488.429,432,547
366,2.624E-9,499.564,447,560,5.454E-9,488.261,440,545
367,2.624E-9,498.519,452,574,5.454E-9,488.360,436,565
368,2.624E-9,499.824,455,564,5.454E-9,490.026,446,558
369,2.624E-9,500.504,448,580,5.454E-9,489.893,431,563
370,2.624E-9,499.052,445,565,5.454E-9,487.738,428,537
371,2.624E-9,499.841,448,566,5.454E-9,488.690,428,583
372,2.624E-9,501.058,449,577,5.454E-9,489.132,442,554
373,2.624E-9,498.876,451,584,5.454E-9,490.239,441,549
374,2.624E-9,501.967,450,561,5.454E-9,490.417,434,562
375,2.624E-9,499.207,442,564,5.454E-9,489.565,431,564
376,2.624E-9,500.541,450,581,5.454E-9,489.750,436,562
377,2.624E-9,498.824,435,562,5.454E-9,488.137,428,557
378,2.624E-9,501.048,456,579,5.454E-9,489.649,438,556
379,2.624E-9,500.500,446,579,5.454E-9,488.589,439,555
380,2.624E-9,499.337,446,562,5.454E-9,490.430,438,561
381,2.624E-9,501.262,451,568,5.454E-9,489.251,435,577
382,2.624E-9,500.316,451,578,5.454E-9,490.502,436,558
383,2.624E-9,499.174,443,572,5.454E-9,488.897,437,551
384,2.624E-9,500.134,450,583,5.454E-9,490.035,442,552
385,2.624E-9,500.043,453,574,5.454E-9,488.824,438,553
386,2.624E-9,500.105,444,562,5.454E-9,489.382,431,549
387,2.624E-9,500.740,446,566,5.454E-9,489.915,434,551
388,2.624E-9,497.626,444,576,5.454E-9,488.711,438,546
389,2.624E-9,500.048,444,567,5.454E-9,489.820,430,552
390,2.624E-9,500.202,442,567,5.454E-9,488.574,437,560
391,2.624E-9,499.477,442,575,5.454E-9,489.802,438,557
392,2.624E-9,497.829,449,579,5.454E-9,488.011,435,555
393,2.624E-9,499.609,453,579,5.454E-9,489.903,434,555
394,2.624E-9,501.167,444,589,5.454E-9,489.717,430,555
395,2.624E-9,497.248,450,574,5.454E-9,490.115,430,560
396,2.624E-9,499.376,443,563,5.454E-9,487.558,436,553
397,2.624E-9,499.736,451,560,5.454E-9,489.142,434,540
398,2.624E-9,499.258,443,561,5.454E-9,489.583,438,550
399,2.624E-9,500.748,451,563,5.454E-9,490.246,433,566
400,2.624E-9,498.831,440,578,5.454E-9,488.965,436,555
401,2.624E-9,499.182,436,563,5.454E-9,489.530,433,551
402,2.624E-9,499.795,438,582,5.454E-9,490.182,429,552
403,2.624E-9,499.056,448,572,5.454E-9,489.716,434,542
404,2.624E-9,499.490,447,568,5.454E-9,489.449,435,567
405,2.624E-9,498.977,426,561,5.454E-9,488.583,437,543
406,2.624E-9,500.467,451,567,5.454E-9,489.455,433,553
407,2.624E-9,500.798,452,580,5.454E-9,488.449,425,558
408,2.624E-9,499.946,447,594,5.454E-9,488.797,432,556
409,2.624E-9,499.711,455,561,5.454E-9,489.427,434,555
410,2.624E-9,500.634,437,581,5.454E-9,488.329,437,556
411,2.624E-9,501.178,451,579,5.454E-9,488.353,438,571
412,2.624E-9,499.950,447,564,5.454E-9,489.297,429,550
